X	13966067	0.997	6.76581216	[0.5135, 0.35, 0.3548, 0.425, 0.5867, 0.7917, 0.9038]
X	14184090	0.997	4.63470816	[0.6168, 0.7024, 0.5957, 0.7895, 0.7209, 0.8923, 0.8873]
X	15001972	0.997	11.79106276	[0.4904, 0.6184, 0.6429, 0.8776, 0.7766, 0.8657, 0.89]
X	16354742	0.997	7.90482292	[0.3553, 0.3883, 0.2727, 0.4242, 0.5579, 0.6528, 0.7059]
X	16850357	0.997	10.04212594	[0.3357, 0.2143, 0.4237, 0.6512, 0.7059, 0.7705, 0.7805]
X	17406080	0.997	8.66291968	[0.4533, 0.3881, 0.4182, 0.6667, 0.6753, 0.88, 0.8852]
X	17475508	0.997	7.19724937	[0.5449, 0.4302, 0.5957, 0.6974, 0.6566, 0.9167, 0.9]
X	18966539	0.997	6.01723528	[0.5872, 0.4211, 0.6154, 0.7333, 0.9524, 0.825, 0.9444]
X	18966976	0.997	11.31298732	[0.4931, 0.5672, 0.6667, 0.661, 0.8889, 0.9434, 0.9437]
2L	674335	0.998	9.2909769	[0.4481, 0.4861, 0.4333, 0.6667, 0.7692, 0.7241, 0.8806]
2L	8572381	0.998	11.69846977	[0.3029, 0.4773, 0.4118, 0.6353, 0.8273, 0.8395, 0.7474]
2L	9960733	0.998	15.4842205	[0.5135, 0.6514, 0.7887, 0.7831, 0.8611, 0.9651, 0.9339]
2L	9961861	0.998	12.10046892	[0.5054, 0.567, 0.7576, 0.9222, 0.8621, 0.9552, 0.8957]
2L	13066354	0.998	6.93778939	[0.4192, 0.4095, 0.7531, 0.732, 0.839, 0.7526, 0.7143]
2L	17417870	0.998	11.85462984	[0.7214, 0.7521, 0.8806, 0.9643, 1.0, 1.0, 1.0]
2L	17417970	0.998	8.51498749	[0.75, 0.7742, 0.8906, 0.9118, 1.0, 1.0, 1.0]
2R	2262151	0.998	11.30689744	[0.6636, 0.6613, 0.7703, 0.8144, 0.9113, 0.987, 0.973]
2R	9858117	0.998	4.39821245	[0.6923, 0.6, 0.8286, 0.8551, 0.8991, 0.9444, 0.9231]
2R	10799786	0.998	7.95711421	[0.4755, 0.5526, 0.5397, 0.6, 0.8571, 0.8987, 0.8966]
2R	11536097	0.998	10.47806784	[0.6241, 0.686, 0.6724, 0.791, 0.8649, 0.9506, 0.9778]
2R	12073883	0.998	16.03521073	[0.3743, 0.4091, 0.6829, 0.5517, 0.7213, 0.8257, 0.8679]
2R	18259532	0.998	10.79834181	[0.4453, 0.5952, 0.64, 0.9079, 0.8469, 1.0, 0.913]
3L	2194685	0.998	14.01701458	[0.4739, 0.5941, 0.6866, 0.8125, 0.8684, 0.908, 0.9222]
3L	2195110	0.998	12.66440855	[0.4762, 0.534, 0.6875, 0.7816, 0.8609, 0.8478, 0.9176]
3L	2304900	0.998	10.36422186	[0.3382, 0.3731, 0.7, 0.8551, 0.8081, 0.8148, 0.7882]
3L	2305149	0.998	11.72291669	[0.2673, 0.2523, 0.6098, 0.6636, 0.7107, 0.7767, 0.6893]
3L	2305151	0.998	13.11171985	[0.24, 0.2685, 0.6, 0.6636, 0.7154, 0.7619, 0.6857]
3L	7179501	0.998	14.34926415	[0.3864, 0.5052, 0.5312, 0.6986, 0.8983, 0.8551, 0.8646]
3L	7179969	0.998	15.03909954	[0.52, 0.6827, 0.7778, 0.9213, 0.9439, 0.939, 0.9592]
3L	7189601	0.998	12.20534918	[0.2267, 0.4231, 0.5333, 0.5833, 0.6559, 0.8167, 0.7215]
3L	9223086	0.998	12.55927595	[0.5792, 0.5752, 0.6988, 0.8229, 0.8833, 0.9, 0.9588]
3L	10275113	0.998	18.92464246	[0.3431, 0.3204, 0.4576, 0.5647, 0.7791, 0.9273, 0.9474]
3L	10679981	0.998	16.88043838	[0.3571, 0.2796, 0.5128, 0.5738, 0.6111, 0.8235, 0.9315]
3L	10816944	0.998	15.31464772	[0.4078, 0.5301, 0.6883, 0.7143, 0.8037, 0.9114, 0.875]
3L	14899864	0.998	11.99902021	[0.375, 0.3711, 0.5846, 0.5857, 0.6518, 0.7286, 0.8553]
X	2431036	0.998	15.22607098	[0.2411, 0.3521, 0.5192, 0.6667, 0.7901, 0.7143, 0.8333]
X	2431088	0.998	13.31472801	[0.338, 0.4658, 0.6, 0.6935, 0.8395, 0.8545, 0.8714]
X	2438245	0.998	13.67760508	[0.3401, 0.2771, 0.5484, 0.7727, 0.7432, 0.7714, 0.8966]
X	4731818	0.998	5.03429355	[0.7394, 0.8, 0.8462, 0.9149, 0.9639, 0.9818, 1.0]
X	5041506	0.998	16.57024439	[0.2216, 0.4333, 0.58, 0.5088, 0.6809, 0.7692, 0.8182]
X	8215094	0.998	14.45195098	[0.1138, 0.3725, 0.5556, 0.5806, 0.6667, 0.8148, 0.8438]
X	8215101	0.998	15.35788296	[0.1148, 0.3654, 0.5769, 0.5294, 0.6471, 0.7857, 0.8529]
X	8329144	0.998	10.05438822	[0.6932, 0.7143, 0.7857, 0.9444, 0.8621, 0.9565, 1.0]
X	13646789	0.998	14.04876296	[0.3818, 0.4062, 0.5172, 0.6333, 0.7317, 0.7656, 0.8947]
X	13961352	0.998	14.54781345	[0.4277, 0.3333, 0.3, 0.5625, 0.7143, 0.7576, 0.9545]
X	13964665	0.998	14.6860002	[0.383, 0.4107, 0.4324, 0.5581, 0.746, 0.8333, 0.9643]
X	13965619	0.998	6.38201402	[0.5232, 0.3523, 0.4314, 0.5085, 0.75, 0.807, 0.8696]
X	14064780	0.998	13.1586615	[0.3963, 0.36, 0.5094, 0.629, 0.6829, 0.7705, 0.8933]
X	14064794	0.998	9.78953031	[0.4099, 0.3824, 0.5, 0.5962, 0.7229, 0.8333, 0.8493]
X	14064814	0.998	12.75392987	[0.436, 0.403, 0.4565, 0.5763, 0.7412, 0.8305, 0.883]
X	14064833	0.998	10.29577945	[0.5092, 0.4615, 0.4921, 0.5088, 0.7778, 0.871, 0.9011]
X	18966537	0.998	9.02858497	[0.4882, 0.3636, 0.5714, 0.6471, 0.913, 0.8333, 0.9434]
X	18966538	0.998	8.95988826	[0.4961, 0.3485, 0.5714, 0.6471, 0.9091, 0.8333, 0.9444]
2L	12971788	0.999	8.49356551	[0.5026, 0.3793, 0.5952, 0.8462, 0.8165, 0.8367, 0.8621]
2R	669995	0.999	8.39450827	[0.3524, 0.3826, 0.6588, 0.7979, 0.7667, 0.8111, 0.7071]
3L	1926866	0.999	7.04493742	[0.2797, 0.3239, 0.4286, 0.5556, 0.7264, 0.7922, 0.6825]
3L	7141335	0.999	16.64599235	[0.4457, 0.3077, 0.5333, 0.5811, 0.8218, 0.9365, 0.9293]
3L	7141413	0.999	20.8297179	[0.4503, 0.402, 0.3699, 0.6081, 0.8713, 0.9467, 0.9512]
3L	7141602	0.999	14.95086074	[0.4491, 0.3267, 0.3125, 0.5, 0.8163, 0.8429, 0.9126]
3L	7179709	0.999	22.1471528	[0.3679, 0.4298, 0.5085, 0.7159, 0.9403, 0.866, 0.9388]
X	20051793	0.999	12.51378624	[0.3659, 0.5068, 0.7209, 0.7536, 0.8987, 0.963, 0.8983]
2R	5691758	0.999	10.65989931	[0.2314, 0.25, 0.3582, 0.3977, 0.5532, 0.7683, 0.6818]
2R	10795732	0.999	22.85823271	[0.3322, 0.2716, 0.4061, 0.6154, 0.7647, 0.8333, 0.9032]
2R	10795786	0.999	15.28256782	[0.4371, 0.3514, 0.5155, 0.5904, 0.7798, 0.8681, 0.907]
2R	10798160	0.999	16.09308223	[0.5931, 0.4639, 0.6198, 0.7302, 0.8861, 0.963, 1.0]
2R	10798700	0.999	8.92187071	[0.5966, 0.4603, 0.5556, 0.7333, 0.8832, 0.9718, 0.9821]
2R	10799786	0.999	7.54371786	[0.5911, 0.4262, 0.5546, 0.6949, 0.944, 0.9529, 0.92]
3L	1517083	0.999	15.81571456	[0.2167, 0.2143, 0.4874, 0.5455, 0.7647, 0.8023, 0.8036]
3L	1556181	0.999	12.53486792	[0.4814, 0.6719, 0.782, 0.8429, 0.8741, 0.9268, 0.9125]
3L	1557010	0.999	10.65679972	[0.5285, 0.5469, 0.7652, 0.95, 0.9333, 0.973, 0.9524]
3L	1557551	0.999	22.93438181	[0.3175, 0.5349, 0.646, 0.7108, 0.9, 0.9304, 0.8947]
3L	1559723	0.999	13.47097267	[0.4065, 0.5556, 0.6822, 0.9474, 0.9028, 0.9359, 0.96]
3L	1560460	0.999	15.86714874	[0.3493, 0.5, 0.6465, 0.8511, 0.8689, 0.913, 0.9322]
3L	1562989	0.999	15.733464	[0.4378, 0.5758, 0.6847, 0.7963, 0.8605, 0.8202, 0.9351]
3L	1563964	0.999	24.88836919	[0.2757, 0.527, 0.5692, 0.5946, 0.7811, 0.8404, 0.8889]
3L	1564003	0.999	22.36074202	[0.3356, 0.5357, 0.6557, 0.7273, 0.7923, 0.8842, 0.9351]
3L	1564108	0.999	17.18338798	[0.4126, 0.4045, 0.6258, 0.7361, 0.7927, 0.8349, 0.9022]
3L	1573042	0.999	17.60353525	[0.4163, 0.5, 0.6612, 0.7246, 0.845, 0.88, 0.9398]
3L	4491962	0.999	8.46063934	[0.5074, 0.6735, 0.8351, 0.8983, 0.9478, 0.9565, 0.9388]
3L	5694160	0.999	24.58597604	[0.1894, 0.25, 0.5039, 0.6481, 0.782, 0.7674, 0.8182]
3L	5708976	0.999	30.60221616	[0.2375, 0.28, 0.4462, 0.6389, 0.7384, 0.766, 0.9053]
3L	5711067	0.999	29.17121483	[0.208, 0.2, 0.4684, 0.7191, 0.7313, 0.7978, 0.8431]
3L	5722892	0.999	23.12509863	[0.2685, 0.3, 0.5161, 0.7528, 0.7821, 0.8352, 0.8636]
3L	5733325	0.999	25.79697892	[0.2429, 0.2143, 0.554, 0.6613, 0.741, 0.7632, 0.8667]
3L	5740594	0.999	9.73721603	[0.6331, 0.4868, 0.823, 0.975, 0.9613, 0.9889, 0.9733]
3L	11404031	0.999	17.47464619	[0.2907, 0.2405, 0.4809, 0.8103, 0.7388, 0.7957, 0.7979]
3L	11405241	0.999	12.08828921	[0.3448, 0.3043, 0.5984, 0.6939, 0.7719, 0.7397, 0.8462]
3L	11458842	0.999	18.8501536	[0.2443, 0.3977, 0.6406, 0.6957, 0.6954, 0.8352, 0.8052]
3L	12892666	0.999	8.42745496	[0.4015, 0.4375, 0.6552, 0.7818, 0.8286, 0.6932, 0.7867]
3L	12916716	0.999	6.59526232	[0.3249, 0.2778, 0.4434, 0.6667, 0.7987, 0.8261, 0.7838]
3L	13142869	0.999	18.17980028	[0.1684, 0.1685, 0.3577, 0.4754, 0.702, 0.6735, 0.7353]
3L	13179612	0.999	7.69092649	[0.5708, 0.619, 0.6705, 0.8197, 0.875, 0.9571, 0.9155]
3L	13216612	0.999	5.50226011	[0.6037, 0.6522, 0.6941, 0.878, 1.0, 0.9778, 0.973]
3L	13838985	0.999	23.72791674	[0.0524, 0.0375, 0.1597, 0.3582, 0.6648, 0.6667, 0.6508]
3L	13910090	0.999	17.17470834	[0.3656, 0.3434, 0.5424, 0.7381, 0.8387, 0.7711, 0.8431]
3L	14019302	0.999	13.6431626	[0.2761, 0.2872, 0.5504, 0.5843, 0.7514, 0.7473, 0.7303]
3L	14030142	0.999	19.66018167	[0.2923, 0.3836, 0.6621, 0.8143, 0.7907, 0.8624, 0.8506]
3L	14078409	0.999	17.82428222	[0.2686, 0.3656, 0.4247, 0.5846, 0.7911, 0.798, 0.8101]
3L	14202065	0.999	27.13761564	[0.2122, 0.2571, 0.4194, 0.5663, 0.7161, 0.8182, 0.8539]
3L	14203436	0.999	48.25404168	[0.1451, 0.1414, 0.4, 0.6486, 0.7418, 0.8485, 0.9231]
3L	14209638	0.999	18.2699158	[0.1078, 0.1071, 0.386, 0.6923, 0.92, 0.8, 0.9167]
3L	14242497	0.999	19.73165875	[0.2254, 0.2812, 0.3525, 0.5758, 0.7226, 0.6923, 0.7791]
3L	14587021	0.999	29.83502095	[0.2983, 0.4318, 0.4752, 0.7067, 0.8249, 0.7706, 0.888]
3L	14708915	0.999	21.61863262	[0.2672, 0.2927, 0.4264, 0.7867, 0.76, 0.7396, 0.8283]
3L	14712891	0.999	13.68611332	[0.2099, 0.1923, 0.3419, 0.6897, 0.6054, 0.6933, 0.6933]
3L	14713343	0.999	31.77871011	[0.146, 0.1412, 0.376, 0.5833, 0.6813, 0.6883, 0.7938]
3L	14723968	0.999	21.50345715	[0.179, 0.1186, 0.512, 0.6731, 0.7328, 0.7532, 0.8727]
3L	14724802	0.999	20.1180831	[0.4334, 0.4271, 0.5629, 0.8406, 0.8616, 0.8889, 0.9462]
3L	14728223	0.999	14.58746178	[0.3636, 0.403, 0.5545, 0.7547, 0.8538, 0.8986, 0.9273]
3L	14729024	0.999	19.63655916	[0.3429, 0.3521, 0.5191, 0.6226, 0.7868, 0.8116, 0.9048]
3L	16212123	0.999	20.7344557	[0.52, 0.6118, 0.6648, 0.8462, 0.918, 0.9518, 0.9804]
3L	16212561	0.999	23.19233293	[0.509, 0.551, 0.6376, 0.8587, 0.9375, 0.9727, 0.968]
3L	16214900	0.999	9.45614158	[0.4847, 0.6, 0.6456, 0.7917, 0.9496, 1.0, 1.0]
3L	16215576	0.999	10.15274807	[0.4979, 0.5909, 0.7097, 0.9412, 0.9449, 0.9857, 0.96]
3L	16215749	0.999	15.19236788	[0.5016, 0.5854, 0.6259, 0.7875, 0.9458, 0.9885, 0.9216]
3L	16215751	0.999	14.01124227	[0.5083, 0.5974, 0.6276, 0.7792, 0.9281, 0.9885, 0.9184]
3L	17647850	0.999	16.64529337	[0.5018, 0.5165, 0.8418, 0.837, 0.9012, 0.9, 0.9292]
3L	17647952	0.999	32.22979127	[0.3503, 0.4471, 0.7203, 0.7722, 0.905, 0.8913, 0.9709]
3L	18252809	0.999	13.56245165	[0.2161, 0.3077, 0.2824, 0.569, 0.6667, 0.6923, 0.6742]
3L	18606954	0.999	11.67911338	[0.375, 0.4444, 0.563, 0.6923, 0.8108, 0.8395, 0.8889]
3L	18607580	0.999	18.49000074	[0.415, 0.5588, 0.5676, 0.7581, 0.8788, 0.875, 0.9302]
3L	18610397	0.999	15.53663741	[0.4048, 0.4286, 0.5109, 0.803, 0.7554, 0.7625, 0.9103]
3L	18613292	0.999	21.6172916	[0.3306, 0.339, 0.6931, 0.78, 0.8784, 0.9032, 0.9831]
3L	18615156	0.999	22.41302776	[0.2696, 0.3429, 0.5761, 0.7391, 0.7091, 0.8636, 0.8916]
3L	18620924	0.999	20.89453041	[0.3701, 0.5278, 0.627, 0.8056, 0.8042, 0.8916, 0.9213]
3L	18634261	0.999	15.40495843	[0.3282, 0.5385, 0.8037, 0.8611, 0.8467, 0.9143, 0.8676]
3L	18635496	0.999	11.99426238	[0.3626, 0.5147, 0.6952, 0.7581, 0.8889, 0.88, 0.8462]
3L	18645797	0.999	16.3152054	[0.5032, 0.5417, 0.6284, 0.6234, 0.8121, 0.9109, 0.9545]
3L	18983653	0.999	11.22555228	[0.3785, 0.4182, 0.7, 0.7885, 0.8514, 0.925, 0.8636]
3L	18983826	0.999	10.85004564	[0.4146, 0.3971, 0.6364, 0.7692, 0.881, 0.8649, 0.9107]
3L	18983873	0.999	17.89311067	[0.2965, 0.338, 0.5714, 0.7097, 0.8699, 0.8298, 0.8667]
3L	18983878	0.999	17.74168356	[0.3084, 0.3478, 0.5882, 0.7143, 0.8633, 0.8646, 0.8642]
3L	18984641	0.999	14.85673479	[0.3737, 0.4038, 0.7, 0.8039, 0.931, 0.8987, 0.8447]
3L	18990120	0.999	15.09497673	[0.3067, 0.3205, 0.4286, 0.7931, 0.925, 0.7576, 0.8689]
3L	18993397	0.999	13.66466636	[0.2979, 0.2787, 0.4646, 0.6719, 0.7681, 0.8442, 0.7805]
3L	19182265	0.999	6.98284093	[0.4118, 0.5606, 0.7596, 0.7846, 0.8686, 0.84, 0.8684]
3L	19245781	0.999	11.24141883	[0.351, 0.4082, 0.5682, 0.6452, 0.8617, 0.8462, 0.88]
3L	19894182	0.999	16.91236825	[0.1771, 0.186, 0.4012, 0.551, 0.7458, 0.701, 0.6261]
3L	20344806	0.999	10.79715214	[0.4797, 0.3881, 0.5234, 0.7302, 0.8654, 0.83, 0.8721]
3L	20569759	0.999	9.61379884	[0.3165, 0.4576, 0.6136, 0.8723, 0.7925, 0.807, 0.7857]
3L	20587011	0.999	5.52448451	[0.5172, 0.6, 0.7345, 0.7917, 0.8268, 0.9014, 0.8448]
3L	20591094	0.999	18.26876296	[0.3696, 0.6154, 0.6264, 0.7922, 0.9, 0.9101, 0.8889]
3L	20591205	0.999	11.2966192	[0.4255, 0.4891, 0.6503, 0.7778, 0.8851, 0.9239, 0.8295]
3L	20717330	0.999	12.49377892	[0.4762, 0.6207, 0.8529, 0.9322, 0.9635, 0.8904, 0.9385]
3L	21678555	0.999	21.66182087	[0.3153, 0.5606, 0.8349, 0.803, 0.9074, 0.9368, 0.9176]
3L	21680318	0.999	9.91481558	[0.1981, 0.3016, 0.537, 0.66, 0.8362, 0.7564, 0.65]
3L	21813682	0.999	16.70091671	[0.3019, 0.4348, 0.7681, 0.8511, 0.9561, 0.9107, 0.8718]
3L	21813700	0.999	16.64209747	[0.2273, 0.3556, 0.5465, 0.7907, 0.8632, 0.7538, 0.7949]
3L	21999751	0.999	14.46713303	[0.21, 0.241, 0.438, 0.6557, 0.8014, 0.734, 0.72]
3L	22006591	0.999	10.31718099	[0.3661, 0.3607, 0.4086, 0.6786, 0.8561, 0.8571, 0.8913]
3L	22006629	0.999	7.66824152	[0.3969, 0.4255, 0.4421, 0.7258, 0.8647, 0.8462, 0.8367]
3L	22118693	0.999	26.64784108	[0.187, 0.375, 0.4832, 0.6737, 0.7346, 0.7959, 0.8081]
X	3537239	0.999	16.76130316	[0.5409, 0.6111, 0.7913, 0.9333, 0.9138, 1.0, 1.0]
X	7209524	0.999	16.26531187	[0.3866, 0.4789, 0.5802, 0.5763, 0.7843, 0.8571, 0.9275]
X	15525835	0.999	6.22302243	[0.5449, 0.6053, 0.7761, 0.8611, 0.8791, 1.0, 0.9167]
X	15929717	0.999	10.99773883	[0.5472, 0.6, 0.7263, 0.9362, 0.9293, 0.9275, 0.9818]
X	20081033	0.999	20.45695864	[0.3707, 0.4079, 0.7636, 0.8654, 0.8692, 0.8852, 0.9043]
X	20081488	0.999	15.59528457	[0.4072, 0.4938, 0.6667, 0.8961, 0.8859, 0.9, 0.8778]
X	20084681	0.999	15.21238102	[0.3594, 0.3279, 0.7119, 0.8936, 0.8067, 0.8, 0.8857]
X	20084801	0.999	12.94573887	[0.4861, 0.3871, 0.7768, 0.9091, 0.8333, 0.9211, 0.9667]
2R	10794634	1.0	24.55921304	[0.2759, 0.3099, 0.4178, 0.7, 0.8086, 0.8214, 0.8791]
3L	13972426	0.998	11.36985781	[0.2772, 0.378, 0.5441, 0.6842, 0.6939, 0.7236, 0.7536]
3L	13972641	0.998	15.11431427	[0.4301, 0.3968, 0.6508, 0.7237, 0.8737, 0.9444, 0.9444]
3L	13972746	0.998	15.92558383	[0.5366, 0.5872, 0.7453, 0.8247, 0.9314, 0.9247, 1.0]
3L	13976626	0.998	11.80378143	[0.29, 0.375, 0.5868, 0.5647, 0.7131, 0.697, 0.7632]
3L	13985400	0.998	7.44730446	[0.3631, 0.5053, 0.5794, 0.5484, 0.734, 0.8, 0.7467]
3L	14694876	0.998	5.05541317	[0.3645, 0.4393, 0.6224, 0.7179, 0.7182, 0.7742, 0.6712]
3L	15027981	0.998	12.07161845	[0.3742, 0.4355, 0.64, 0.6575, 0.8611, 0.9681, 0.8983]
3L	15284247	0.998	17.9119293	[0.3317, 0.4386, 0.4673, 0.7176, 0.7191, 0.7927, 0.9143]
3L	15284249	0.998	17.42326202	[0.3182, 0.4215, 0.4579, 0.7108, 0.7222, 0.7952, 0.8889]
3L	15457930	0.998	7.00733129	[0.4025, 0.4124, 0.6729, 0.7746, 0.8171, 0.87, 0.7879]
3L	15459502	0.998	12.04850551	[0.4602, 0.402, 0.4941, 0.6933, 0.9206, 0.8824, 0.92]
3L	15459680	0.998	5.63105201	[0.2074, 0.1525, 0.4912, 0.5, 0.7105, 0.6327, 0.6047]
3L	15466586	0.998	10.23178167	[0.4811, 0.4516, 0.7692, 0.869, 0.9115, 0.888, 0.9444]
3L	15466632	0.998	11.9595889	[0.3904, 0.4103, 0.7449, 0.8421, 0.8416, 0.8454, 0.9153]
3L	15466897	0.998	5.92906814	[0.5172, 0.5161, 0.7736, 0.86, 0.9151, 0.9016, 0.8644]
3L	15632076	0.998	5.63851655	[0.2083, 0.2115, 0.381, 0.4062, 0.5814, 0.7077, 0.7]
3L	15790423	0.998	15.18001824	[0.2465, 0.3797, 0.5063, 0.6226, 0.6286, 0.6932, 0.8621]
3L	15802649	0.998	10.40044048	[0.3047, 0.4762, 0.4886, 0.5405, 0.8197, 0.8163, 0.8667]
3L	15802687	0.998	6.97977964	[0.2917, 0.4342, 0.5368, 0.5965, 0.8333, 0.8033, 0.8]
3L	15804251	0.998	8.98223316	[0.6164, 0.7064, 0.8137, 0.8113, 0.9775, 0.9857, 0.9841]
3L	15804258	0.998	8.31317414	[0.5205, 0.6667, 0.719, 0.7377, 0.9451, 0.9342, 0.9194]
3L	15808671	0.998	14.64209204	[0.5023, 0.5563, 0.6491, 0.8077, 0.8081, 0.9381, 0.9444]
3L	15813497	0.998	10.63881051	[0.4435, 0.4737, 0.6786, 0.9048, 0.931, 0.9118, 0.9333]
3L	15815441	0.998	19.1717711	[0.2637, 0.4516, 0.5398, 0.7541, 0.7955, 0.8421, 0.9592]
3L	15815666	0.998	19.52222572	[0.2487, 0.2308, 0.5, 0.6615, 0.72, 0.7561, 0.8806]
3L	16095910	0.998	5.47854024	[0.3941, 0.5556, 0.5843, 0.617, 0.8193, 0.7778, 0.7755]
3L	16096170	0.998	7.95952318	[0.2545, 0.3152, 0.4393, 0.4706, 0.7419, 0.7407, 0.7059]
3L	16096505	0.998	11.71994005	[0.2453, 0.3232, 0.5106, 0.6, 0.7901, 0.7342, 0.7925]
3L	16102465	0.998	10.80198626	[0.6136, 0.5462, 0.802, 0.8767, 0.9487, 0.9886, 1.0]
3L	16105599	0.998	9.48151807	[0.3025, 0.2471, 0.4667, 0.3226, 0.7838, 0.7297, 0.8718]
3L	16571923	0.998	5.88842238	[0.5813, 0.56, 0.8315, 0.8519, 0.9529, 0.8765, 0.9362]
3L	17428962	0.998	18.39803828	[0.2324, 0.4296, 0.5191, 0.622, 0.7788, 0.812, 0.7975]
3L	17782526	0.998	14.66108735	[0.4652, 0.5413, 0.5872, 0.7625, 0.9524, 0.8505, 0.9184]
3L	17987135	0.998	7.41845057	[0.4301, 0.4175, 0.5577, 0.7097, 0.8118, 0.8265, 0.8226]
3L	18002409	0.998	7.94188129	[0.5837, 0.581, 0.7287, 0.6528, 0.8391, 0.9224, 0.9211]
3L	18002478	0.998	9.63156163	[0.6516, 0.6937, 0.8231, 0.8816, 0.9326, 0.9583, 1.0]
3L	18194489	0.998	21.54100614	[0.1959, 0.3256, 0.4476, 0.4318, 0.6087, 0.6779, 0.7568]
3L	18295025	0.998	7.90619757	[0.5, 0.5385, 0.7706, 0.6774, 0.7875, 0.9, 0.9512]
3L	18542053	0.998	3.60330006	[0.4796, 0.5938, 0.5192, 0.7551, 0.7805, 0.8, 0.8205]
3L	19723426	0.998	11.6441645	[0.2301, 0.368, 0.4338, 0.5632, 0.8353, 0.7797, 0.6707]
X	3416581	0.998	6.25283332	[0.3757, 0.4583, 0.5158, 0.475, 0.7195, 0.869, 0.8485]
X	5999862	0.998	15.03758912	[0.2387, 0.4151, 0.5634, 0.7674, 0.8182, 0.7966, 0.8913]
X	6816176	0.998	12.76509048	[0.3947, 0.4889, 0.3818, 0.5, 0.6125, 0.869, 0.8588]
X	7774374	0.998	7.64658847	[0.5401, 0.519, 0.6947, 0.7742, 0.869, 0.9277, 0.94]
X	7910640	0.998	3.12919586	[0.6788, 0.6203, 0.7788, 0.871, 0.8987, 0.9118, 0.9184]
X	8035148	0.998	9.9568624	[0.2866, 0.2967, 0.4, 0.7692, 0.7581, 0.8302, 0.8824]
X	8461292	0.998	4.32844491	[0.5954, 0.5405, 0.8442, 0.875, 0.8904, 0.9683, 0.9412]
X	8702050	0.998	4.61688611	[0.6272, 0.7297, 0.7683, 0.9091, 0.9277, 0.9841, 0.9697]
X	8707293	0.998	5.7163949	[0.6322, 0.7143, 0.759, 0.8667, 0.8831, 0.9775, 1.0]
X	9298018	0.998	9.92969599	[0.2754, 0.3973, 0.5342, 0.6829, 0.6351, 0.8529, 0.8333]
X	10780796	0.998	9.93518166	[0.3786, 0.375, 0.6522, 0.7037, 0.7532, 0.8763, 0.9048]
X	11175653	0.998	17.79119416	[0.245, 0.3974, 0.5281, 0.5472, 0.8056, 0.8333, 0.8769]
X	12016561	0.998	10.39215724	[0.2757, 0.2344, 0.3023, 0.3729, 0.7119, 0.7368, 0.8]
X	12018582	0.998	8.06631902	[0.4788, 0.4845, 0.7264, 0.7273, 0.9333, 0.898, 0.8966]
X	12018649	0.998	7.9407251	[0.5287, 0.4653, 0.5714, 0.7403, 0.9062, 0.8796, 0.9091]
X	12018676	0.998	9.35864667	[0.4787, 0.5275, 0.553, 0.7701, 0.91, 0.8776, 0.8889]
X	12019106	0.998	9.16486365	[0.5, 0.4757, 0.5854, 0.7778, 0.8431, 0.8352, 0.9423]
X	12636432	0.998	11.87623129	[0.3655, 0.3267, 0.5357, 0.6923, 0.7765, 0.747, 0.8909]
X	13451376	0.998	8.61708646	[0.6772, 0.6596, 0.6163, 0.6098, 0.9403, 0.8933, 1.0]
X	15913073	0.998	6.86308251	[0.4167, 0.3404, 0.5426, 0.6522, 0.8052, 0.8333, 0.8136]
X	15913950	0.998	2.85367568	[0.3971, 0.3373, 0.5968, 0.7027, 0.8472, 0.7302, 0.7188]
X	15926950	0.998	7.84127234	[0.3814, 0.3953, 0.5619, 0.5224, 0.5604, 0.8214, 0.7812]
X	16259890	0.998	6.40048229	[0.6307, 0.6132, 0.7282, 0.8125, 0.9367, 0.9326, 0.9394]
X	16965687	0.998	5.33893723	[0.5306, 0.4235, 0.5588, 0.5952, 0.7333, 0.7857, 0.8571]
X	17932244	0.998	6.4384741	[0.5988, 0.6364, 0.8947, 0.9388, 0.973, 0.9863, 1.0]
X	17932991	0.998	9.69636565	[0.6369, 0.6933, 0.907, 0.8571, 0.9667, 1.0, 1.0]
X	19325505	0.998	6.22752507	[0.4775, 0.5806, 0.5844, 0.6053, 0.7361, 0.9455, 0.9167]
X	20123830	0.998	9.8969625	[0.5575, 0.8861, 0.7596, 0.8596, 0.9775, 0.957, 1.0]
X	20123846	0.998	10.1429959	[0.5304, 0.7727, 0.8909, 0.9322, 0.9765, 0.9891, 1.0]
X	20125138	0.998	11.63322616	[0.4854, 0.7647, 0.7253, 0.9091, 0.95, 0.9836, 1.0]
X	20125330	0.998	8.54941739	[0.4583, 0.7857, 0.6341, 0.7692, 0.8636, 0.92, 1.0]
2L	2976752	0.999	10.49982802	[0.2487, 0.265, 0.4206, 0.5429, 0.713, 0.7473, 0.6835]
2R	2212242	0.999	17.39491995	[0.2189, 0.3611, 0.549, 0.5915, 0.8143, 0.9072, 0.8448]
2R	2212249	0.999	17.58910658	[0.1893, 0.3214, 0.5545, 0.5811, 0.7945, 0.9118, 0.8214]
2R	8742190	0.999	7.88517165	[0.3438, 0.3084, 0.6058, 0.6522, 0.7653, 0.8673, 0.7959]
2R	8744160	0.999	12.00558427	[0.3532, 0.3426, 0.479, 0.6719, 0.8137, 0.7442, 0.8205]
2R	8805514	0.999	10.53872725	[0.3299, 0.3438, 0.4828, 0.5593, 0.7273, 0.7945, 0.8431]
